epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
406,42439.621398758565,42439.621398758565,45717.50128424657,45717.50128424657
407,42442.17905607877,42442.17905607877,45327.41725171233,45327.41725171233
408,42403.96046660959,42403.96046660959,44572.85745933219,44572.85745933219
409,42399.5515036387,42399.5515036387,45421.08354023973,45421.08354023973
410,42395.34330586473,42395.34330586473,46320.7843161387,46320.7843161387
411,42426.051840753425,42426.051840753425,45708.25498715753,45708.25498715753
412,42414.71186322774,42414.71186322774,45126.3064854452,45126.3064854452
413,42404.53925513699,42404.53925513699,44731.97306827911,44731.97306827911
414,42434.793268407535,42434.793268407535,44567.72041952055,44567.72041952055
415,42394.5559182363,42394.5559182363,44695.381078767125,44695.381078767125
416,42421.94732983733,42421.94732983733,45635.56710723459,45635.56710723459
417,42418.200069563354,42418.200069563354,44796.820531892125,44796.820531892125
418,42397.84255672089,42397.84255672089,44679.416320633565,44679.416320633565
419,42437.22568493151,42437.22568493151,45467.74116010274,45467.74116010274
420,42423.11435145548,42423.11435145548,45841.67252782534,45841.67252782534
421,42454.041154751714,42454.041154751714,45430.26367722603,45430.26367722603
422,42427.60127889555,42427.60127889555,45276.24014340754,45276.24014340754
423,42401.03771404109,42401.03771404109,45186.43450342466,45186.43450342466
424,42395.34954516267,42395.34954516267,46190.5676369863,46190.5676369863
425,42431.594129922945,42431.594129922945,44945.74207512842,44945.74207512842
426,42422.37738655822,42422.37738655822,44960.942861729454,44960.942861729454
427,42407.3089255137,42407.3089255137,45489.12815175514,45489.12815175514
428,42407.85463934075,42407.85463934075,45350.34185038527,45350.34185038527
429,42385.99691780822,42385.99691780822,45332.32608625856,45332.32608625856
430,42475.27498394692,42475.27498394692,45762.646141909245,45762.646141909245
431,42415.913286601026,42415.913286601026,45788.5512307363,45788.5512307363
432,42419.679227311644,42419.679227311644,45432.522618792806,45432.522618792806
433,42415.37040346747,42415.37040346747,45133.57288099315,45133.57288099315
434,42429.62221211473,42429.62221211473,45195.939110659245,45195.939110659245
435,42391.1774026113,42391.1774026113,46296.53420376712,46296.53420376712
436,42431.37514447774,42431.37514447774,45444.045430222606,45444.045430222606
437,42419.90677440068,42419.90677440068,45504.04683219178,45504.04683219178
438,42411.14824486301,42411.14824486301,44901.82090111302,44901.82090111302
439,42410.51529858733,42410.51529858733,45321.66119970034,45321.66119970034
440,42405.20371361302,42405.20371361302,45723.08012093322,45723.08012093322
441,42447.41418557363,42447.41418557363,45985.50900042808,45985.50900042808
442,42405.87787350171,42405.87787350171,44938.182577054795,44938.182577054795
443,42417.28911065924,42417.28911065924,45592.606276755134,45592.606276755134
444,42435.91488655822,42435.91488655822,45272.359476669524,45272.359476669524
445,42406.87197666952,42406.87197666952,45107.471479023974,45107.471479023974
446,42405.673095034246,42405.673095034246,45090.47915239726,45090.47915239726
447,42396.91871789384,42396.91871789384,44748.484589041094,44748.484589041094
448,42443.31075556507,42443.31075556507,45057.44595462329,45057.44595462329
449,42422.81408390411,42422.81408390411,44957.458245933216,44957.458245933216
450,42407.019145976024,42407.019145976024,45346.62825877569,45346.62825877569
451,42433.08777557791,42433.08777557791,44939.55739511986,44939.55739511986
452,42391.08087007706,42391.08087007706,44681.423453553085,44681.423453553085
453,42390.68329676798,42390.68329676798,44935.9249411387,44935.9249411387
454,42412.02319670377,42412.02319670377,45004.627247431505,45004.627247431505
455,42447.36016160103,42447.36016160103,44973.70335509418,44973.70335509418
456,42458.09985552226,42458.09985552226,45903.172126498284,45903.172126498284
457,42407.50159460616,42407.50159460616,45458.01889982877,45458.01889982877
458,42425.90465539384,42425.90465539384,45260.61877675514,45260.61877675514
459,42421.70727204623,42421.70727204623,45458.66345248288,45458.66345248288
460,42402.44504494863,42402.44504494863,44938.67841930651,44938.67841930651
461,42443.70845997432,42443.70845997432,45155.115694563356,45155.115694563356
462,42404.150486943494,42404.150486943494,45612.80445205479,45612.80445205479
463,42434.404120291096,42434.404120291096,45081.58995077055,45081.58995077055
464,42410.3013484589,42410.3013484589,44921.94639340753,44921.94639340753
465,42409.421580693495,42409.421580693495,45766.78110552226,45766.78110552226
466,42376.91095890411,42376.91095890411,45265.13931399829,45265.13931399829
467,42428.24043236301,42428.24043236301,45144.552001284246,45144.552001284246
468,42426.82908818493,42426.82908818493,45167.70798373288,45167.70798373288
469,42420.15833154966,42420.15833154966,44649.20096318493,44649.20096318493
470,42397.83863441781,42397.83863441781,45027.46066994863,45027.46066994863
471,42415.450037457194,42415.450037457194,45047.96563035103,45047.96563035103
472,42386.1622270976,42386.1622270976,45708.857930222606,45708.857930222606
473,42425.50433968322,42425.50433968322,45018.287687285956,45018.287687285956
474,42415.54102097603,42415.54102097603,45068.00521725171,45068.00521725171
475,42425.44812714041,42425.44812714041,44999.84315068493,44999.84315068493
476,42368.589450449486,42368.589450449486,45878.75419520548,45878.75419520548
477,42453.102102953766,42453.102102953766,45010.80713291952,45010.80713291952
478,42417.968931934935,42417.968931934935,45892.92138270548,45892.92138270548
479,42398.88301048801,42398.88301048801,45453.95250963185,45453.95250963185
480,42418.3850973887,42418.3850973887,44921.68481913528,44921.68481913528
481,42390.90779644692,42390.90779644692,45245.08051155822,45245.08051155822
482,42410.43758561644,42410.43758561644,45415.83766588185,45415.83766588185
483,42431.49098886986,42431.49098886986,44897.36133347603,44897.36133347603
484,42436.72991224315,42436.72991224315,44862.40881849315,44862.40881849315
485,42451.9471479024,42451.9471479024,45474.55460188356,45474.55460188356
486,42413.91482234589,42413.91482234589,44841.94853381849,44841.94853381849
487,42405.65249357877,42405.65249357877,45357.805538313354,45357.805538313354
488,42424.675915025684,42424.675915025684,44902.06804366438,44902.06804366438
489,42415.09178082192,42415.09178082192,45913.17916309932,45913.17916309932
490,42403.128360445204,42403.128360445204,46449.42976241438,46449.42976241438
491,42431.39820205479,42431.39820205479,45929.23700235445,45929.23700235445
492,42432.66498822774,42432.66498822774,44765.70410958904,44765.70410958904
493,42397.61606913527,42397.61606913527,45480.09618471746,45480.09618471746
494,42411.088666523974,42411.088666523974,44928.63429473459,44928.63429473459
495,42401.336199700345,42401.336199700345,45495.72326626712,45495.72326626712
496,42419.07852632705,42419.07852632705,45597.69805757706,45597.69805757706
497,42435.4347067637,42435.4347067637,44916.535611087325,44916.535611087325
498,42415.33596425514,42415.33596425514,44736.17195526541,44736.17195526541
499,42418.89912778253,42418.89912778253,45750.3621682363,45750.3621682363
