epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
243,11861.535220097487,11861.535220097487,13038.600822781269,13038.600822781269
244,12180.638129475405,12180.638129475405,11694.573411839392,11694.573411839392
245,11961.183533550942,11961.183533550942,12063.56469483334,12063.56469483334
246,11872.653425508834,11872.653425508834,12250.530445369659,12250.530445369659
247,12005.069650310359,12005.069650310359,12347.452347124796,12347.452347124796
248,11617.887472758406,11617.887472758406,13812.452410972282,13812.452410972282
249,11616.888992328573,11616.888992328573,16753.54429191314,16753.54429191314
250,12116.392876079935,12116.392876079935,12451.661372696626,12451.661372696626
251,11689.67498832503,11689.67498832503,11877.538496081588,11877.538496081588
252,11842.2906215948,11842.2906215948,11738.342746682363,11738.342746682363
253,11796.834527686702,11796.834527686702,12457.104909628444,12457.104909628444
254,11964.037783726066,11964.037783726066,12936.482901643252,12936.482901643252
255,11728.012022785648,11728.012022785648,12574.34142108694,12574.34142108694
256,11638.444525655745,11638.444525655745,13207.025653311799,13207.025653311799
257,11756.19584760274,11756.19584760274,13447.6188514871,13447.6188514871
258,11454.792943819077,11454.792943819077,13092.720199641968,13092.720199641968
259,11461.099146024673,11461.099146024673,12287.617155576258,12287.617155576258
260,11514.95374462465,11514.95374462465,11733.736979369358,11733.736979369358
261,11733.202139620465,11733.202139620465,12322.352692296467,12322.352692296467
262,11884.537108766928,11884.537108766928,12198.640513570936,12198.640513570936
263,11872.533426287166,11872.533426287166,12135.449663554153,12135.449663554153
264,11762.916772673763,11762.916772673763,12367.942294946199,12367.942294946199
265,11446.8959632579,11446.8959632579,12926.181159032534,12926.181159032534
266,11535.967777085927,11535.967777085927,12637.674334344354,12637.674334344354
267,11659.698154017162,11659.698154017162,11638.13018882438,11638.13018882438
268,11321.617865195458,11321.617865195458,11966.046879560534,11966.046879560534
269,11695.507969382394,11695.507969382394,13311.020172309163,13311.020172309163
270,11590.421835475367,11590.421835475367,12322.549203609025,12322.549203609025
271,11316.765775801681,11316.765775801681,12457.875774378794,12457.875774378794
272,11574.528806769536,11574.528806769536,11775.407645219586,11775.407645219586
273,11239.638142244901,11239.638142244901,14743.681145654966,14743.681145654966
274,11475.943798402475,11475.943798402475,12665.66482106894,12665.66482106894
275,11628.374623603868,11628.374623603868,13550.135779507877,13550.135779507877
276,11271.45802666271,11271.45802666271,12075.590113733655,12075.590113733655
277,11589.02843767026,11589.02843767026,12228.656082476358,12228.656082476358
278,11506.650296982021,11506.650296982021,13442.622926172848,13442.622926172848
279,11424.682089381617,11424.682089381617,13765.090467251104,13765.090467251104
280,11492.706421050456,11492.706421050456,12290.2986967816,12290.2986967816
281,11377.822095365038,11377.822095365038,12526.797366625642,12526.797366625642
282,11431.482420050786,11431.482420050786,12012.637987794793,12012.637987794793
283,11352.83130825323,11352.83130825323,11496.674124559757,11496.674124559757
284,11400.999038031212,11400.999038031212,11628.208830532962,11628.208830532962
285,11388.863395567403,11388.863395567403,12007.645790869688,12007.645790869688
286,11351.681641233072,11351.681641233072,13052.489850682014,13052.489850682014
287,11348.698358633153,11348.698358633153,12652.011440557382,12652.011440557382
288,11501.079899352038,11501.079899352038,11430.766877322832,11430.766877322832
289,11289.164584833243,11289.164584833243,12280.354846084994,12280.354846084994
290,11184.318034056858,11184.318034056858,13027.981527402126,13027.981527402126
291,11277.14143251868,11277.14143251868,12096.331834842971,12096.331834842971
292,11169.620343998093,11169.620343998093,12078.446289366535,12078.446289366535
293,11246.48967555748,11246.48967555748,11949.157821256227,11949.157821256227
294,11357.474877230405,11357.474877230405,12636.169445147105,12636.169445147105
295,11007.21670748852,11007.21670748852,11877.455647887804,11877.455647887804
296,11211.962504499728,11211.962504499728,11592.110060600386,11592.110060600386
297,11040.476298597057,11040.476298597057,13801.004161639945,13801.004161639945
298,11085.537242542614,11085.537242542614,11631.32646800572,11631.32646800572
299,11073.396936780044,11073.396936780044,12199.453386774692,12199.453386774692
300,11070.734974558298,11070.734974558298,12864.940172473342,12864.940172473342
301,11066.144861432713,11066.144861432713,13357.653022357565,13357.653022357565
302,11272.214588664092,11272.214588664092,12006.117471317277,12006.117471317277
303,11024.282775042808,11024.282775042808,11831.400561797069,11831.400561797069
304,11090.12266196587,11090.12266196587,11787.526455661873,11787.526455661873
305,11148.08303578378,11148.08303578378,12588.258246662905,12588.258246662905
306,11261.090871390488,11261.090871390488,12173.12455428374,12173.12455428374
307,11149.329810269595,11149.329810269595,12421.857362284012,12421.857362284012
308,11273.986349407496,11273.986349407496,17723.6960263757,17723.6960263757
309,10973.370494191702,10973.370494191702,11870.838228104569,11870.838228104569
310,11219.345517055184,11219.345517055184,11895.724038396054,11895.724038396054
311,11193.390742661795,11193.390742661795,13134.30112845871,13134.30112845871
312,10892.564539471125,10892.564539471125,12357.82654766306,12357.82654766306
313,11002.376487342388,11002.376487342388,11504.54735203193,11504.54735203193
314,11109.923022430534,11109.923022430534,11331.126556054443,11331.126556054443
315,10933.91818035881,10933.91818035881,11731.636199305096,11731.636199305096
316,10866.495115363286,10866.495115363286,12894.633512694096,12894.633512694096
317,11037.370789714352,11037.370789714352,11686.048024254747,11686.048024254747
318,10786.914834142473,10786.914834142473,11837.377250775899,11837.377250775899
319,11052.312065837095,11052.312065837095,12737.432961963925,12737.432961963925
320,11004.924288130935,11004.924288130935,12304.851290996166,12304.851290996166
321,11248.714796320439,11248.714796320439,12234.045645175805,12234.045645175805
322,11028.162811697346,11028.162811697346,11634.143830143797,11634.143830143797
323,10952.037546578262,10952.037546578262,13089.993813482643,13089.993813482643
324,10951.644280116556,10951.644280116556,11763.078881440691,11763.078881440691
325,10880.425801316353,10880.425801316353,12061.933264175357,12061.933264175357
326,10935.064496906134,10935.064496906134,12510.51242502481,12510.51242502481
327,10839.094424959138,10839.094424959138,11962.108024473653,11962.108024473653
328,10772.224832537166,10772.224832537166,11553.253701025938,11553.253701025938
329,11062.641330970773,11062.641330970773,13123.661539004124,13123.661539004124
330,10877.350896661932,10877.350896661932,16181.747593861885,16181.747593861885
331,11433.769989735756,11433.769989735756,11878.116588245739,11878.116588245739
332,11006.793052967874,11006.793052967874,11759.572735664111,11759.572735664111
333,10712.811849363714,10712.811849363714,11713.370918625467,11713.370918625467
334,11035.643691503541,11035.643691503541,12239.387447219411,12239.387447219411
335,10769.66765376907,10769.66765376907,13016.546831370884,13016.546831370884
336,10974.457422239842,10974.457422239842,11551.518100762278,11551.518100762278
337,10999.629415205674,10999.629415205674,12564.39122151794,12564.39122151794
338,10910.479631435826,10910.479631435826,11779.008153019926,11779.008153019926
339,10964.975863826083,10964.975863826083,11457.840642451647,11457.840642451647
340,10880.06880995583,10880.06880995583,11675.72466379738,11675.72466379738
341,10846.003927836531,10846.003927836531,11319.505621011052,11319.505621011052
342,11379.86351870184,11379.86351870184,13344.731906230541,13344.731906230541
343,10884.466602900256,10884.466602900256,12503.512414991634,12503.512414991634
344,10790.671895066353,10790.671895066353,16498.4724677479,16498.4724677479
345,10825.27013688901,10825.27013688901,12934.862438159149,12934.862438159149
346,10810.649309474236,10810.649309474236,11762.465206160492,11762.465206160492
347,10965.856448352857,10965.856448352857,11715.63689478664,11715.63689478664
348,10837.960483270743,10837.960483270743,11332.58897055962,11332.58897055962
349,10811.78218399751,10811.78218399751,11430.039596994668,11430.039596994668
350,10976.925635920961,10976.925635920961,11394.41849609983,11394.41849609983
351,10933.15094944252,10933.15094944252,12503.979707748775,12503.979707748775
352,10847.468770674424,10847.468770674424,11970.049737191586,11970.049737191586
353,10768.7416356753,10768.7416356753,11708.016125746712,11708.016125746712
354,11165.333300902865,11165.333300902865,11667.17988937967,11667.17988937967
355,11114.01950267065,11114.01950267065,12396.947858190477,12396.947858190477
356,10723.091122523934,10723.091122523934,11140.099162138562,11140.099162138562
357,10852.78122628522,10852.78122628522,13194.389891666018,13194.389891666018
358,10825.890536829662,10825.890536829662,11978.694415898875,11978.694415898875
359,10814.10935189329,10814.10935189329,15019.632055451237,15019.632055451237
360,11019.029727997548,11019.029727997548,11923.935933304308,11923.935933304308
361,10943.63634083369,10943.63634083369,11502.221752047984,11502.221752047984
362,11065.21027105386,11065.21027105386,11426.843839994552,11426.843839994552
363,10896.238995125701,10896.238995125701,11738.24447871264,11738.24447871264
364,10672.484184065614,10672.484184065614,11989.684517410298,11989.684517410298
365,10837.016787936353,10837.016787936353,11312.817897240815,11312.817897240815
