Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed
1,8,0,0,0,0,0,0,0,-4,15.370696847776173,957.9473266601562,24.915309894536104,176.5831376480382,0.8008303545799331,0.0,241.49818420410156,1.5577725172042847
1,8,1,0,0,0,0,0,0,-4,14.82254399363444,957.8547973632812,26.062131598712558,168.584597205701,0.8118100587657461,0.0,244.96263122558594,1.531264066696167
1,8,2,0,0,0,0,0,0,-4,14.348065752658329,957.82958984375,26.848196320345615,154.994188889819,0.8242427749940733,0.0,249.51788330078125,1.4842784404754639
1,8,3,0,0,0,0,0,0,-4,13.935204266564142,957.3980102539062,27.317164886132346,141.38832364913674,0.8331229658929985,0.0,249.84373474121094,1.4631967544555664
1,8,4,0,0,0,0,0,0,-4,13.600952088638337,957.34912109375,27.736438823141143,127.88668991426881,0.8471397115337095,0.0,241.7088623046875,1.4985369443893433
1,8,5,0,0,0,0,0,0,-4,13.386511145569102,957.70263671875,28.484042494438,114.56839326520966,0.8712004193123483,0.0,229.02574157714844,1.6322706937789917
1,8,6,0,0,0,0,0,0,-3,13.116134467092934,958.3434448242188,30.217026061354012,101.53275685024657,0.8958145573147989,0.0,221.73757934570312,1.7953526973724365
1,8,7,1,0,1,9,27,9,-4,14.973139537805821,959.1571044921875,26.528345450170043,88.92213795825627,0.9049940381387345,0.0,219.32591247558594,1.8819055557250977
1,8,8,80,452,182,80,452,182,-5,19.228015243692084,959.7469482421875,17.887986140527737,76.97454114828732,0.902813570937901,0.0,222.41671752929688,1.6690412759780884
1,8,9,118,662,387,118,662,387,-5,23.481018470874574,960.483154296875,13.931747079393991,66.05460850863574,0.8993734304732789,0.0,228.42723083496094,1.5724302530288696
1,8,10,140,767,560,140,767,560,-5,27.430492269225567,960.2775268554688,11.31349711807062,56.775192094310896,0.8961586051886021,0.0,236.6450653076172,2.309809684753418
1,8,11,151,820,678,151,820,678,-5,29.26432846316635,958.837646484375,9.678761379833757,50.06752339482456,0.8927958887027311,0.0,241.96096801757812,2.5066752433776855
1,8,12,156,839,728,156,839,728,-6,30.261177258237467,957.8479614257812,8.474874893289154,47.05147542840167,0.8908971388665047,0.0,245.929931640625,2.5740551948547363
1,8,13,154,831,706,154,831,706,-7,30.45820041877971,956.5640258789062,7.778243213665108,48.42452411618389,0.8863306506823867,0.0,251.02392578125,2.5887949466705322
1,8,14,145,793,613,145,793,613,-8,29.882724939550883,955.9712524414062,7.479844081112891,53.85111559570434,0.8780979076445038,0.0,256.89581298828125,2.6540439128875732
1,8,15,128,713,459,128,713,459,-9,28.482949516731196,955.7678833007812,7.665649212897296,62.276903622911405,0.8674381720863837,0.0,262.3419189453125,2.719168186187744
1,8,16,97,553,262,97,553,262,-9,25.66489920165202,955.9923095703125,8.78537569183002,72.66016882310532,0.863401521716922,0.0,266.52392578125,2.581719398498535
1,8,17,39,44,44,41,212,62,-9,21.869901783082184,956.433349609375,11.113495680634983,84.27241357994292,0.8656036064000543,0.0,273.10211181640625,2.491999626159668
1,8,18,0,0,0,0,0,0,-9,20.710361764330514,957.0252075195312,11.794023910722556,96.66512578156033,0.8734497109936502,0.0,280.85406494140625,2.4477856159210205
1,8,19,0,0,0,0,0,0,-10,19.772698134731627,957.2330322265625,12.415634845712741,109.56000376742868,0.8878984770314808,0.0,286.3472900390625,2.3919754028320312
1,8,20,0,0,0,0,0,0,-9,18.775308885348352,957.5864868164062,13.419575821759599,122.78627229646247,0.9069119503438053,0.0,290.8321838378906,2.3132262229919434
1,8,21,0,0,0,0,0,0,-9,17.821107985980916,957.6016845703125,15.059092231618523,136.22996391493137,0.9225145129364288,0.0,296.5172119140625,2.2567358016967773
1,8,22,0,0,0,0,0,0,-7,16.88224951056418,957.9571533203125,18.20709123034582,149.80665963847287,0.9267852243186463,0.0,302.6900634765625,2.241724967956543
1,8,23,0,0,0,0,0,0,-6,16.14841878719824,957.4775390625,21.29901067426722,163.42528021284056,0.9324586551034356,0.0,305.8359375,2.110133171081543
1,9,0,0,0,0,0,0,0,-3,15.738867214083143,957.0797729492188,25.767769072040053,176.42241187765165,0.9412898285102909,0.0,304.4251708984375,1.8083323240280151
1,9,1,0,0,0,0,0,0,-2,15.28524884220326,956.8876342773438,29.28383492273391,168.64816443926867,0.9475693039875053,0.0,298.2845458984375,1.480119228363037
1,9,2,0,0,0,0,0,0,-1,14.779482835904503,956.6531982421875,32.16596724075301,155.06659722946915,0.9541303795645169,0.0,292.3985290527344,1.3642690181732178
1,9,3,0,0,0,0,0,0,-1,14.333755682817184,956.414794921875,34.78822339708689,141.45729764134995,0.9561255001304505,0.0,290.7193908691406,1.45650315284729
1,9,4,0,0,0,0,0,0,0,14.004059813846311,956.7466430664062,37.46045847560982,127.94882385580169,0.9593011332112957,0.0,289.95343017578125,1.6024153232574463
1,9,5,0,0,0,0,0,0,0,13.854273940053076,957.10107421875,40.20703004835553,114.62136872072594,0.9609674889161477,0.0,286.182373046875,1.6497211456298828
1,9,6,0,0,0,0,0,0,1,13.874367058182997,957.9108276367188,42.54993729045725,101.57411386237469,0.9636903818413224,0.0,279.5753173828125,1.5777783393859863
1,9,7,1,0,1,8,26,9,1,15.724561711407944,958.7130126953125,39.23944461577204,88.94871624633552,0.9673354432604045,0.0,271.936767578125,1.4333070516586304
1,9,8,80,449,181,80,449,181,0,19.746845415150517,959.6005859375,27.207671465803323,76.98205898035437,0.9707150594768923,0.0,260.9989013671875,1.1889020204544067
1,9,9,121,620,373,118,659,386,0,23.980295025926182,960.0438232421875,20.07615690122737,66.03715311544596,0.9863815860479186,0.0,248.94309997558594,1.2269881963729858
1,9,10,139,763,558,139,763,558,-1,27.386724772835237,959.5701904296875,14.686127940151197,56.72538867626597,1.009471262031064,0.0,246.87118530273438,2.1661195755004883
1,9,11,151,815,676,151,815,676,-2,29.322266290841185,958.688232421875,12.23038805922125,49.978771825217756,1.0347373694047313,0.0,246.06002807617188,2.5745558738708496
1,9,12,151,819,711,156,834,725,-3,30.435150431590557,957.3482055664062,10.87685397075969,46.92397235479249,1.0537896304994951,0.0,244.4939727783203,2.8400795459747314
1,9,13,150,808,688,154,825,703,-3,30.755556515336707,956.06982421875,10.32324574158905,48.26982653769075,1.0614253281708674,0.0,242.09234619140625,3.0570571422576904
1,9,14,145,787,611,145,787,611,-4,30.210522929167837,955.1665649414062,10.495416444388011,53.685546241838225,1.0640917063960043,0.0,241.979248046875,3.121450185775757
1,9,15,127,707,458,127,707,458,-4,28.886789719717115,954.6624145507812,11.327234099257112,62.11195308502185,1.0679672719652202,0.0,245.3310089111328,3.0586259365081787
1,9,16,139,177,193,97,548,262,-3,26.367090798167908,954.66357421875,13.326574924281703,72.50107225525687,1.0796396242890092,0.0,249.64114379882812,2.7757232189178467
1,9,17,43,93,53,41,213,63,-3,22.59043830152814,955.0025024414062,17.17871082047573,84.12081065455186,1.0997627300452775,0.0,257.0098876953125,2.5550856590270996
1,9,18,0,0,0,0,0,0,-3,21.20932594135843,955.9473266601562,19.342651289338036,96.52103350961296,1.1285143985980355,0.0,271.2651062011719,2.4713120460510254
1,9,19,0,0,0,0,0,0,-2,20.16748488474849,956.5908203125,21.991821107561687,109.42295937162854,1.1646517079758476,0.0,289.0831298828125,2.525447130203247
1,9,20,0,0,0,0,0,0,0,19.17264446490708,957.0966796875,26.23198375197057,122.65554704547918,1.207766434726394,0.0,303.365234375,2.8597640991210938
1,9,21,0,0,0,0,0,0,1,18.18553039652278,957.2314453125,32.59397183647642,136.104572487111,1.2545599601491821,0.0,313.9410095214844,3.1813344955444336
1,9,22,0,0,0,0,0,0,3,17.218105266695545,957.1886596679688,40.439775488872876,149.68485706800698,1.2917683916779958,0.0,321.6483154296875,3.248098611831665
1,9,23,0,0,0,0,0,0,4,16.420231258421666,956.8121948242188,46.626389796184384,163.30189577190527,1.3108284291450605,0.0,326.5572509765625,3.0866057872772217
1,10,0,0,0,0,0,0,0,5,15.756233740768948,956.1258544921875,50.53620972389917,176.2578319106488,1.3150135711814235,0.0,330.840087890625,2.7881686687469482
1,10,1,0,0,0,0,0,0,5,15.235316517804904,955.3245849609375,53.31507420295974,168.7061023022008,1.3163633839113376,0.0,334.8671569824219,2.488004207611084
1,10,2,0,0,0,0,0,0,6,14.834864299491358,954.7090454101562,55.59242115763205,155.13502230091032,1.322863985294389,0.0,339.69305419921875,2.205587863922119
1,10,3,0,0,0,0,0,0,6,14.507297565238218,954.706787109375,57.6468334972882,141.52248623444996,1.331641701437467,0.0,346.0124206542969,1.999589443206787
1,10,4,0,0,0,0,0,0,6,14.273513076049824,955.3494873046875,59.5851637517771,128.00705965162325,1.3488272094713238,0.0,353.92279052734375,1.8045388460159302
1,10,5,0,0,0,0,0,0,6,14.080878870392894,956.0192260742188,61.9190389061417,114.67019809118685,1.367999097461153,0.0,3.845489501953125,1.5819625854492188
1,10,6,0,0,0,0,0,0,7,13.8770304443903,956.9501342773438,63.63120628533683,101.61098605279527,1.3877600080441428,0.0,16.827247619628906,1.3459171056747437
1,10,7,1,0,1,8,24,8,7,15.73117101640264,958.3052368164062,56.316031591688365,88.97038531405084,1.4027141139563208,0.0,36.95055389404297,1.0882784128189087
1,10,8,79,436,177,79,436,177,5,19.546247218971587,958.9917602539062,39.85000549492073,76.98416972354488,1.4086333648337095,0.0,60.98285675048828,0.8765313625335693
1,10,9,143,535,361,117,645,379,5,23.89556964459166,959.4278564453125,30.1361382447142,66.01371445730369,1.4136536023780972,0.0,96.59001159667969,0.47198233008384705
1,10,10,147,719,543,138,750,551,4,27.609284185733145,958.8648071289062,22.816375851034593,56.668997186146704,1.4117501638774212,0.0,215.48974609375,0.7693565487861633
1,10,11,150,803,668,150,803,668,3,29.50590472279714,957.8198852539062,19.386122919974877,49.88295282835322,1.4017327076934611,0.0,230.732666015625,1.2800703048706055
1,10,12,155,823,719,155,823,719,3,30.41599043014304,956.4620971679688,17.728097362074546,46.78936787014911,1.3938858191349606,0.0,237.9411163330078,1.6436227560043335
1,10,13,153,816,698,153,816,698,2,30.58145276565523,955.1845092773438,16.93262353862995,48.10870953147369,1.3909003679444516,0.0,242.30072021484375,1.8802733421325684
1,10,14,144,778,607,144,778,607,2,30.077847807296962,954.2133178710938,16.92365140201758,53.5147670838767,1.388236985863011,0.0,243.43511962890625,1.8009527921676636
1,10,15,127,698,456,127,698,456,2,28.84265280576909,953.7963256835938,17.87167159219713,61.94308253139685,1.381225061882735,0.0,242.89381408691406,1.5392533540725708
1,10,16,97,542,262,97,542,262,2,26.372108512764953,953.9749145507812,20.591771263783727,72.33916774054495,1.3745192357182683,0.0,238.89024353027344,1.2095123529434204
1,10,17,38,18,40,42,214,64,2,22.95062765257336,954.5765991210938,25.47271101292074,83.96728527490896,1.3661665881306575,0.0,231.84335327148438,0.9025886058807373
1,10,18,0,0,0,0,0,0,2,21.7532273901449,955.046142578125,27.504796094644185,96.37571478876288,1.3481439750791326,0.0,219.21018981933594,0.583602249622345
1,10,19,0,0,0,0,0,0,2,20.756641615016747,955.8067016601562,29.255957156074142,109.28522289574174,1.3240211445561496,0.0,186.44308471679688,0.3026384115219116
1,10,20,0,0,0,0,0,0,2,19.849468548135405,956.5029296875,30.802031244582135,122.52452873616056,1.298817580830448,0.0,139.77554321289062,0.33792147040367126
1,10,21,0,0,0,0,0,0,2,18.962570221961755,956.3440551757812,32.42048176633761,135.97914647463222,1.265428852427036,0.0,131.813232421875,0.6946824789047241
1,10,22,0,0,0,0,0,0,2,18.164247973367708,956.0477905273438,34.661610992156774,149.56306872150176,1.2256759635659238,0.0,134.2598114013672,1.0935817956924438
1,10,23,0,0,0,0,0,0,3,17.579933037382716,955.712890625,39.62191712551429,163.17803612330385,1.1895633006912563,0.0,140.1823272705078,1.4073346853256226
1,11,0,0,0,0,0,0,0,3,16.950602867271243,955.6214599609375,41.67744522548592,176.08936427406348,1.1557108303330554,0.0,146.9219512939453,1.6473203897476196
1,11,1,0,0,0,0,0,0,3,16.351975918141477,955.2540283203125,42.362598495771195,168.75804089098636,1.1259876227058843,0.0,153.56483459472656,1.7844347953796387
1,11,2,0,0,0,0,0,0,3,15.809085161391067,954.94873046875,43.28145188034928,155.19926557166013,1.1014231943258836,0.0,159.30255126953125,1.8454091548919678
1,11,3,0,0,0,0,0,0,3,15.332837052415414,954.7833251953125,44.367623774783844,141.58374563696896,1.0883985656070627,0.0,162.85595703125,1.8717721700668335
1,11,4,0,0,0,0,0,0,3,14.887533945080747,954.9248046875,45.33794275363513,128.06128454481322,1.0807645766509852,0.0,163.33853149414062,1.9206362962722778
1,11,5,0,0,0,0,0,0,3,14.51848696641656,955.34130859375,46.113435798215185,114.71479190640838,1.0796742784549533,0.0,162.39956665039062,1.9734665155410767
1,11,6,0,0,0,0,0,0,3,14.212422734586141,956.050537109375,46.86752019911011,101.64330455029695,1.0844345239564568,0.0,160.50631713867188,2.010209798812866
1,11,7,1,0,1,8,25,8,2,16.150188250172505,957.0736694335938,40.13931337602806,88.98711294904709,1.0939683191058889,0.0,158.26364135742188,2.040311574935913
1,11,8,80,445,180,80,445,180,1,20.050498249313875,958.267578125,29.974297106032232,76.98084833038821,1.1061048101686601,0.0,152.75363159179688,1.7875967025756836
1,11,9,117,655,384,117,655,384,1,24.627228301580487,958.5167846679688,22.503494656699925,65.98428795122142,1.1133542850606357,0.0,161.47010803222656,1.574454665184021
1,11,10,139,760,558,139,760,558,1,28.787102930008302,958.1012573242188,17.11824891032184,56.60603335384644,1.118618169075173,0.0,195.38333129882812,2.264380931854248
1,11,11,151,813,677,151,813,677,1,30.32583394016757,957.1494140625,15.620453420111685,49.780100723924996,1.121984575771387,0.0,204.829833984375,2.715500831604004
1,11,12,156,833,728,156,833,728,1,31.012061328649054,955.8629760742188,14.998513245446912,46.64771446400492,1.1303744300098828,0.0,208.48599243164062,3.0135104656219482
1,11,13,154,825,707,154,825,707,1,31.00319142740284,954.5252685546875,14.858127120993252,47.94124829267494,1.1391234460081134,0.0,210.29425048828125,3.2555091381073
1,11,14,145,787,615,145,787,615,0,30.266738057639714,953.7506103515625,15.248302720469953,53.33887621253053,1.1444023939569665,0.0,212.66522216796875,3.423522710800171
1,11,15,128,708,463,128,708,463,0,28.85864275966901,953.62109375,16.502723264617153,61.77040385354685,1.1556782781325123,0.0,214.8385009765625,3.511014938354492
1,11,16,98,552,267,98,552,267,1,26.566584180018765,953.7916870117188,19.2575275659798,72.17457150415785,1.1714468468161845,0.0,215.47998046875,3.3197309970855713
1,11,17,44,75,53,43,223,67,1,22.98129019134325,954.1500854492188,24.59034056132035,83.81194976001817,1.1883017582438036,0.0,215.81674194335938,3.0199337005615234
1,11,18,0,0,0,0,0,0,1,21.60810979646311,954.3836669921875,27.377503926404977,96.22927166030162,1.2023512532213392,0.0,218.0155487060547,2.871814012527466
1,11,19,0,0,0,0,0,0,2,20.64025731075492,954.8598022460938,29.48875871307556,109.14688439997516,1.2111049086154184,0.0,221.35487365722656,2.7581310272216797
1,11,20,0,0,0,0,0,0,2,19.76141194437946,955.2699584960938,31.487419499817854,122.39329200561444,1.224244387417413,0.0,227.5990753173828,2.699155807495117
1,11,21,0,0,0,0,0,0,2,18.937033155893346,955.389892578125,33.34257863006063,135.8537398442468,1.2372322485578875,0.0,235.55963134765625,2.6548285484313965
1,11,22,0,0,0,0,0,0,2,18.153882028228736,955.4892578125,35.16627237178366,149.44131720361742,1.2440636495071093,0.0,241.44442749023438,2.6021721363067627
1,11,23,0,0,0,0,0,0,2,17.418758180527107,955.1029663085938,36.555672858978006,163.05366393306008,1.2432588745142743,0.0,245.65802001953125,2.5209193229675293
1,12,0,0,0,0,0,0,0,2,16.75225727130544,954.896484375,38.028526477590965,175.9169692834008,1.2373043592534378,0.0,249.8936004638672,2.4232895374298096
1,12,1,0,0,0,0,0,0,2,16.146339466500365,954.67333984375,39.47546183996784,168.80360747030684,1.2345404159399493,0.0,255.25038146972656,2.3404152393341064
1,12,2,0,0,0,0,0,0,2,15.582877147283682,954.2489624023438,40.59881123433182,155.25912784001375,1.2337009330855833,0.0,259.9327392578125,2.4108736515045166
1,12,3,0,0,0,0,0,0,2,15.074558327091154,953.657958984375,41.46381432605901,141.64093315665468,1.235764156353289,0.0,263.4946594238281,2.5310933589935303
1,12,4,0,0,0,0,0,0,2,14.595696091430852,953.7736206054688,42.57731590441607,128.1113878744082,1.2450982494398875,0.0,265.9244384765625,2.61079740524292
1,12,5,0,0,0,0,0,0,2,14.178066627136786,954.3910522460938,43.78825926684015,114.75506345451629,1.254750151804644,0.0,267.9862060546875,2.63378643989563
1,12,6,0,0,0,0,0,0,2,13.824717301043847,955.3585815429688,44.93751619313249,101.67100371852466,1.2645404090364962,0.0,269.0507507324219,2.621269941329956
1,12,7,1,0,1,8,24,8,1,15.75055078885299,956.3109130859375,39.26885016527761,88.9988353317788,1.2785872926694222,0.0,266.8495788574219,2.5636703968048096
1,12,8,79,440,178,79,440,178,1,19.453402629394873,956.7904663085938,30.359909134238457,76.97206727632532,1.298948343365303,0.0,262.34613037109375,2.0919508934020996
1,12,9,117,650,382,117,650,382,2,23.494360253427885,957.2889404296875,24.82022828044984,65.94886832107971,1.3048465952838537,0.0,255.51626586914062,2.433913469314575
1,12,10,139,755,555,139,755,555,3,25.65103233580379,956.5787963867188,23.923501767842403,56.53651235021025,1.3068220167614721,0.0,249.7774658203125,3.0311012268066406
1,12,11,151,808,674,151,808,674,4,26.881713121625353,955.8546142578125,23.2806631574346,49.67025027512164,1.306748667800249,0.0,246.03756713867188,3.2726426124572754
1,12,12,155,828,726,155,828,726,4,27.447660198150402,954.541015625,22.807408890373715,46.49906482630935,1.3060010986653057,0.0,245.1674041748047,3.5836782455444336
1,12,13,154,820,705,154,820,705,4,27.37178637729005,953.825439453125,23.051917867109395,47.76751776200934,1.3078619185453555,0.0,246.45668029785156,3.861600399017334
1,12,14,145,782,614,145,782,614,4,26.604636208072804,953.4774169921875,24.240939380354185,53.15797113352729,1.329471915546718,0.0,248.9058074951172,4.090890407562256
1,12,15,128,702,462,128,702,462,4,25.214040075374157,953.663818359375,26.61051682715177,61.59402715088202,1.3888709813448283,0.0,251.78648376464844,4.153823375701904
1,12,16,98,547,267,98,547,267,5,23.21961996744369,954.0966796875,31.081053570148505,72.00739358444544,1.458817569366894,0.0,254.4656982421875,3.9615018367767334
1,12,17,49,71,57,43,223,68,5,20.570533573234627,954.7093505859375,38.380329249278276,83.65490481179236,1.5272742665242092,0.0,257.4167785644531,3.4206948280334473
1,12,18,0,0,0,0,0,0,6,19.09475776346875,955.5834350585938,44.12835662794778,96.08180497042291,1.5773209467810565,0.0,260.92498779296875,3.2501256465911865
